date,Search Interest,Keyword,Category
2022-02-06,44.73684210526316,H&M,Clothing_Brand
2022-02-13,42.10526315789473,H&M,Clothing_Brand
2022-02-20,47.368421052631575,H&M,Clothing_Brand
2022-02-27,47.368421052631575,H&M,Clothing_Brand
2022-03-06,47.368421052631575,H&M,Clothing_Brand
2022-03-13,50.0,H&M,Clothing_Brand
2022-03-20,50.0,H&M,Clothing_Brand
2022-03-27,47.368421052631575,H&M,Clothing_Brand
2022-04-03,47.368421052631575,H&M,Clothing_Brand
2022-04-10,50.0,H&M,Clothing_Brand
2022-04-17,44.73684210526316,H&M,Clothing_Brand
2022-04-24,44.73684210526316,H&M,Clothing_Brand
2022-05-01,47.368421052631575,H&M,Clothing_Brand
2022-05-08,50.0,H&M,Clothing_Brand
2022-05-15,50.0,H&M,Clothing_Brand
2022-05-22,47.368421052631575,H&M,Clothing_Brand
2022-05-29,47.368421052631575,H&M,Clothing_Brand
2022-06-05,47.368421052631575,H&M,Clothing_Brand
2022-06-12,47.368421052631575,H&M,Clothing_Brand
2022-06-19,44.73684210526316,H&M,Clothing_Brand
2022-06-26,42.10526315789473,H&M,Clothing_Brand
2022-07-03,42.10526315789473,H&M,Clothing_Brand
2022-07-10,44.73684210526316,H&M,Clothing_Brand
2022-07-17,47.368421052631575,H&M,Clothing_Brand
2022-07-24,50.0,H&M,Clothing_Brand
2022-07-31,52.63157894736842,H&M,Clothing_Brand
2022-08-07,52.63157894736842,H&M,Clothing_Brand
2022-08-14,50.0,H&M,Clothing_Brand
2022-08-21,50.0,H&M,Clothing_Brand
2022-08-28,47.368421052631575,H&M,Clothing_Brand
2022-09-04,50.0,H&M,Clothing_Brand
2022-09-11,47.368421052631575,H&M,Clothing_Brand
2022-09-18,47.368421052631575,H&M,Clothing_Brand
2022-09-25,52.63157894736842,H&M,Clothing_Brand
2022-10-02,50.0,H&M,Clothing_Brand
2022-10-09,50.0,H&M,Clothing_Brand
2022-10-16,50.0,H&M,Clothing_Brand
2022-10-23,44.73684210526316,H&M,Clothing_Brand
2022-10-30,42.10526315789473,H&M,Clothing_Brand
2022-11-06,50.0,H&M,Clothing_Brand
2022-11-13,55.26315789473685,H&M,Clothing_Brand
2022-11-20,84.21052631578947,H&M,Clothing_Brand
2022-11-27,57.89473684210527,H&M,Clothing_Brand
2022-12-04,50.0,H&M,Clothing_Brand
2022-12-11,52.63157894736842,H&M,Clothing_Brand
2022-12-18,63.1578947368421,H&M,Clothing_Brand
2022-12-25,55.26315789473685,H&M,Clothing_Brand
2023-01-01,36.84210526315789,H&M,Clothing_Brand
2023-01-08,36.84210526315789,H&M,Clothing_Brand
2023-01-15,39.473684210526315,H&M,Clothing_Brand
2023-01-22,36.84210526315789,H&M,Clothing_Brand
2023-01-29,39.473684210526315,H&M,Clothing_Brand
2023-02-05,36.84210526315789,H&M,Clothing_Brand
2023-02-12,34.21052631578947,H&M,Clothing_Brand
2023-02-19,44.73684210526316,H&M,Clothing_Brand
2023-02-26,39.473684210526315,H&M,Clothing_Brand
2023-03-05,39.473684210526315,H&M,Clothing_Brand
2023-03-12,44.73684210526316,H&M,Clothing_Brand
2023-03-19,42.10526315789473,H&M,Clothing_Brand
2023-03-26,42.10526315789473,H&M,Clothing_Brand
2023-04-02,42.10526315789473,H&M,Clothing_Brand
2023-04-09,42.10526315789473,H&M,Clothing_Brand
2023-04-16,42.10526315789473,H&M,Clothing_Brand
2023-04-23,39.473684210526315,H&M,Clothing_Brand
2023-04-30,39.473684210526315,H&M,Clothing_Brand
2023-05-07,47.368421052631575,H&M,Clothing_Brand
2023-05-14,42.10526315789473,H&M,Clothing_Brand
2023-05-21,42.10526315789473,H&M,Clothing_Brand
2023-05-28,39.473684210526315,H&M,Clothing_Brand
2023-06-04,36.84210526315789,H&M,Clothing_Brand
2023-06-11,36.84210526315789,H&M,Clothing_Brand
2023-06-18,36.84210526315789,H&M,Clothing_Brand
2023-06-25,36.84210526315789,H&M,Clothing_Brand
2023-07-02,36.84210526315789,H&M,Clothing_Brand
2023-07-09,36.84210526315789,H&M,Clothing_Brand
2023-07-16,36.84210526315789,H&M,Clothing_Brand
2023-07-23,39.473684210526315,H&M,Clothing_Brand
2023-07-30,42.10526315789473,H&M,Clothing_Brand
2023-08-06,42.10526315789473,H&M,Clothing_Brand
2023-08-13,42.10526315789473,H&M,Clothing_Brand
2023-08-20,42.10526315789473,H&M,Clothing_Brand
2023-08-27,36.84210526315789,H&M,Clothing_Brand
2023-09-03,39.473684210526315,H&M,Clothing_Brand
2023-09-10,36.84210526315789,H&M,Clothing_Brand
2023-09-17,39.473684210526315,H&M,Clothing_Brand
2023-09-24,39.473684210526315,H&M,Clothing_Brand
2023-10-01,39.473684210526315,H&M,Clothing_Brand
2023-10-08,42.10526315789473,H&M,Clothing_Brand
2023-10-15,42.10526315789473,H&M,Clothing_Brand
2023-10-22,36.84210526315789,H&M,Clothing_Brand
2023-10-29,36.84210526315789,H&M,Clothing_Brand
2023-11-05,44.73684210526316,H&M,Clothing_Brand
2023-11-12,47.368421052631575,H&M,Clothing_Brand
2023-11-19,73.68421052631578,H&M,Clothing_Brand
2023-11-26,52.63157894736842,H&M,Clothing_Brand
2023-12-03,42.10526315789473,H&M,Clothing_Brand
2023-12-10,42.10526315789473,H&M,Clothing_Brand
2023-12-17,39.473684210526315,H&M,Clothing_Brand
2023-12-24,42.10526315789473,H&M,Clothing_Brand
2023-12-31,31.57894736842105,H&M,Clothing_Brand
2024-01-07,28.947368421052634,H&M,Clothing_Brand
2024-01-14,28.947368421052634,H&M,Clothing_Brand
2024-01-21,31.57894736842105,H&M,Clothing_Brand
2024-01-28,28.947368421052634,H&M,Clothing_Brand
2024-02-04,28.947368421052634,H&M,Clothing_Brand
2024-02-11,28.947368421052634,H&M,Clothing_Brand
2024-02-18,34.21052631578947,H&M,Clothing_Brand
2024-02-25,34.21052631578947,H&M,Clothing_Brand
2024-03-03,31.57894736842105,H&M,Clothing_Brand
2024-03-10,34.21052631578947,H&M,Clothing_Brand
2024-03-17,34.21052631578947,H&M,Clothing_Brand
2024-03-24,36.84210526315789,H&M,Clothing_Brand
2024-03-31,34.21052631578947,H&M,Clothing_Brand
2024-04-07,34.21052631578947,H&M,Clothing_Brand
2024-04-14,36.84210526315789,H&M,Clothing_Brand
2024-04-21,36.84210526315789,H&M,Clothing_Brand
2024-04-28,36.84210526315789,H&M,Clothing_Brand
2024-05-05,36.84210526315789,H&M,Clothing_Brand
2024-05-12,39.473684210526315,H&M,Clothing_Brand
2024-05-19,39.473684210526315,H&M,Clothing_Brand
2024-05-26,42.10526315789473,H&M,Clothing_Brand
2024-06-02,36.84210526315789,H&M,Clothing_Brand
2024-06-09,36.84210526315789,H&M,Clothing_Brand
2024-06-16,39.473684210526315,H&M,Clothing_Brand
2024-06-23,36.84210526315789,H&M,Clothing_Brand
2024-06-30,34.21052631578947,H&M,Clothing_Brand
2024-07-07,34.21052631578947,H&M,Clothing_Brand
2024-07-14,34.21052631578947,H&M,Clothing_Brand
2024-07-21,34.21052631578947,H&M,Clothing_Brand
2024-07-28,36.84210526315789,H&M,Clothing_Brand
2024-08-04,39.473684210526315,H&M,Clothing_Brand
2024-08-11,39.473684210526315,H&M,Clothing_Brand
2024-08-18,39.473684210526315,H&M,Clothing_Brand
2024-08-25,36.84210526315789,H&M,Clothing_Brand
2024-09-01,36.84210526315789,H&M,Clothing_Brand
2024-09-08,36.84210526315789,H&M,Clothing_Brand
2024-09-15,39.473684210526315,H&M,Clothing_Brand
2024-09-22,39.473684210526315,H&M,Clothing_Brand
2024-09-29,36.84210526315789,H&M,Clothing_Brand
2024-10-06,36.84210526315789,H&M,Clothing_Brand
2024-10-13,42.10526315789473,H&M,Clothing_Brand
2024-10-20,36.84210526315789,H&M,Clothing_Brand
2024-10-27,34.21052631578947,H&M,Clothing_Brand
2024-11-03,34.21052631578947,H&M,Clothing_Brand
2024-11-10,39.473684210526315,H&M,Clothing_Brand
2024-11-17,44.73684210526316,H&M,Clothing_Brand
2024-11-24,68.42105263157895,H&M,Clothing_Brand
2024-12-01,50.0,H&M,Clothing_Brand
2024-12-08,39.473684210526315,H&M,Clothing_Brand
2024-12-15,39.473684210526315,H&M,Clothing_Brand
2024-12-22,42.10526315789473,H&M,Clothing_Brand
2024-12-29,36.84210526315789,H&M,Clothing_Brand
2025-01-05,28.947368421052634,H&M,Clothing_Brand
2025-01-12,28.947368421052634,H&M,Clothing_Brand
2025-01-19,26.31578947368421,H&M,Clothing_Brand
2025-01-26,26.31578947368421,H&M,Clothing_Brand
2025-02-02,26.31578947368421,H&M,Clothing_Brand
2025-02-09,28.947368421052634,H&M,Clothing_Brand
2025-02-16,31.57894736842105,H&M,Clothing_Brand
2020-02-16,30.0,Uniqlo,Clothing_Brand
2020-02-23,25.0,Uniqlo,Clothing_Brand
2020-03-01,20.0,Uniqlo,Clothing_Brand
2020-03-08,20.0,Uniqlo,Clothing_Brand
2020-03-15,15.0,Uniqlo,Clothing_Brand
2020-03-22,15.0,Uniqlo,Clothing_Brand
2020-03-29,15.0,Uniqlo,Clothing_Brand
2020-04-05,15.0,Uniqlo,Clothing_Brand
2020-04-12,15.0,Uniqlo,Clothing_Brand
2020-04-19,20.0,Uniqlo,Clothing_Brand
2020-04-26,20.0,Uniqlo,Clothing_Brand
2020-05-03,20.0,Uniqlo,Clothing_Brand
2020-05-10,20.0,Uniqlo,Clothing_Brand
2020-05-17,25.0,Uniqlo,Clothing_Brand
2020-05-24,30.0,Uniqlo,Clothing_Brand
2020-05-31,20.0,Uniqlo,Clothing_Brand
2020-06-07,25.0,Uniqlo,Clothing_Brand
2020-06-14,30.0,Uniqlo,Clothing_Brand
2020-06-21,30.0,Uniqlo,Clothing_Brand
2020-06-28,30.0,Uniqlo,Clothing_Brand
2020-07-05,30.0,Uniqlo,Clothing_Brand
2020-07-12,25.0,Uniqlo,Clothing_Brand
2020-07-19,25.0,Uniqlo,Clothing_Brand
2020-07-26,30.0,Uniqlo,Clothing_Brand
2020-08-02,25.0,Uniqlo,Clothing_Brand
2020-08-09,25.0,Uniqlo,Clothing_Brand
2020-08-16,25.0,Uniqlo,Clothing_Brand
2020-08-23,25.0,Uniqlo,Clothing_Brand
2020-08-30,25.0,Uniqlo,Clothing_Brand
2020-09-06,30.0,Uniqlo,Clothing_Brand
2020-09-13,30.0,Uniqlo,Clothing_Brand
2020-09-20,30.0,Uniqlo,Clothing_Brand
2020-09-27,25.0,Uniqlo,Clothing_Brand
2020-10-04,30.0,Uniqlo,Clothing_Brand
2020-10-11,30.0,Uniqlo,Clothing_Brand
2020-10-18,30.0,Uniqlo,Clothing_Brand
2020-10-25,30.0,Uniqlo,Clothing_Brand
2020-11-01,25.0,Uniqlo,Clothing_Brand
2020-11-08,35.0,Uniqlo,Clothing_Brand
2020-11-15,35.0,Uniqlo,Clothing_Brand
2020-11-22,50.0,Uniqlo,Clothing_Brand
2020-11-29,40.0,Uniqlo,Clothing_Brand
2020-12-06,35.0,Uniqlo,Clothing_Brand
2020-12-13,30.0,Uniqlo,Clothing_Brand
2020-12-20,30.0,Uniqlo,Clothing_Brand
2020-12-27,30.0,Uniqlo,Clothing_Brand
2021-01-03,25.0,Uniqlo,Clothing_Brand
2021-01-10,25.0,Uniqlo,Clothing_Brand
2021-01-17,20.0,Uniqlo,Clothing_Brand
2021-01-24,25.0,Uniqlo,Clothing_Brand
2021-01-31,20.0,Uniqlo,Clothing_Brand
2021-02-07,20.0,Uniqlo,Clothing_Brand
2021-02-14,20.0,Uniqlo,Clothing_Brand
2021-02-21,20.0,Uniqlo,Clothing_Brand
2021-02-28,20.0,Uniqlo,Clothing_Brand
2021-03-07,20.0,Uniqlo,Clothing_Brand
2021-03-14,20.0,Uniqlo,Clothing_Brand
2021-03-21,20.0,Uniqlo,Clothing_Brand
2021-03-28,20.0,Uniqlo,Clothing_Brand
2021-04-04,20.0,Uniqlo,Clothing_Brand
2021-04-11,20.0,Uniqlo,Clothing_Brand
2021-04-18,25.0,Uniqlo,Clothing_Brand
2021-04-25,20.0,Uniqlo,Clothing_Brand
2021-05-02,20.0,Uniqlo,Clothing_Brand
2021-05-09,20.0,Uniqlo,Clothing_Brand
2021-05-16,25.0,Uniqlo,Clothing_Brand
2021-05-23,25.0,Uniqlo,Clothing_Brand
2021-05-30,35.0,Uniqlo,Clothing_Brand
2021-06-06,30.0,Uniqlo,Clothing_Brand
2021-06-13,25.0,Uniqlo,Clothing_Brand
2021-06-20,25.0,Uniqlo,Clothing_Brand
2021-06-27,30.0,Uniqlo,Clothing_Brand
2021-07-04,25.0,Uniqlo,Clothing_Brand
2021-07-11,25.0,Uniqlo,Clothing_Brand
2021-07-18,20.0,Uniqlo,Clothing_Brand
2021-07-25,20.0,Uniqlo,Clothing_Brand
2021-08-01,20.0,Uniqlo,Clothing_Brand
2021-08-08,25.0,Uniqlo,Clothing_Brand
2021-08-15,25.0,Uniqlo,Clothing_Brand
2021-08-22,25.0,Uniqlo,Clothing_Brand
2021-08-29,25.0,Uniqlo,Clothing_Brand
2021-09-05,25.0,Uniqlo,Clothing_Brand
2021-09-12,25.0,Uniqlo,Clothing_Brand
2021-09-19,25.0,Uniqlo,Clothing_Brand
2021-09-26,30.0,Uniqlo,Clothing_Brand
2021-10-03,25.0,Uniqlo,Clothing_Brand
2021-10-10,30.0,Uniqlo,Clothing_Brand
2021-10-17,35.0,Uniqlo,Clothing_Brand
2021-10-24,35.0,Uniqlo,Clothing_Brand
2021-10-31,35.0,Uniqlo,Clothing_Brand
2021-11-07,40.0,Uniqlo,Clothing_Brand
2021-11-14,35.0,Uniqlo,Clothing_Brand
2021-11-21,60.0,Uniqlo,Clothing_Brand
2021-11-28,45.0,Uniqlo,Clothing_Brand
2021-12-05,35.0,Uniqlo,Clothing_Brand
2021-12-12,35.0,Uniqlo,Clothing_Brand
2021-12-19,35.0,Uniqlo,Clothing_Brand
2021-12-26,35.0,Uniqlo,Clothing_Brand
2022-01-02,30.0,Uniqlo,Clothing_Brand
2022-01-09,25.0,Uniqlo,Clothing_Brand
2022-01-16,25.0,Uniqlo,Clothing_Brand
2022-01-23,25.0,Uniqlo,Clothing_Brand
2022-01-30,25.0,Uniqlo,Clothing_Brand
2022-02-06,25.0,Uniqlo,Clothing_Brand
2022-02-13,25.0,Uniqlo,Clothing_Brand
2022-02-20,30.0,Uniqlo,Clothing_Brand
2022-02-27,25.0,Uniqlo,Clothing_Brand
2022-03-06,30.0,Uniqlo,Clothing_Brand
2022-03-13,30.0,Uniqlo,Clothing_Brand
2022-03-20,30.0,Uniqlo,Clothing_Brand
2022-03-27,30.0,Uniqlo,Clothing_Brand
2022-04-03,35.0,Uniqlo,Clothing_Brand
2022-04-10,25.0,Uniqlo,Clothing_Brand
2022-04-17,30.0,Uniqlo,Clothing_Brand
2022-04-24,30.0,Uniqlo,Clothing_Brand
2022-05-01,25.0,Uniqlo,Clothing_Brand
2022-05-08,30.0,Uniqlo,Clothing_Brand
2022-05-15,35.0,Uniqlo,Clothing_Brand
2022-05-22,35.0,Uniqlo,Clothing_Brand
2022-05-29,30.0,Uniqlo,Clothing_Brand
2022-06-05,30.0,Uniqlo,Clothing_Brand
2022-06-12,30.0,Uniqlo,Clothing_Brand
2022-06-19,25.0,Uniqlo,Clothing_Brand
2022-06-26,30.0,Uniqlo,Clothing_Brand
2022-07-03,35.0,Uniqlo,Clothing_Brand
2022-07-10,30.0,Uniqlo,Clothing_Brand
2022-07-17,30.0,Uniqlo,Clothing_Brand
2022-07-24,25.0,Uniqlo,Clothing_Brand
2022-07-31,25.0,Uniqlo,Clothing_Brand
2022-08-07,30.0,Uniqlo,Clothing_Brand
2022-08-14,30.0,Uniqlo,Clothing_Brand
2022-08-21,30.0,Uniqlo,Clothing_Brand
2022-08-28,30.0,Uniqlo,Clothing_Brand
2022-09-04,30.0,Uniqlo,Clothing_Brand
2022-09-11,30.0,Uniqlo,Clothing_Brand
2022-09-18,35.0,Uniqlo,Clothing_Brand
2022-09-25,35.0,Uniqlo,Clothing_Brand
2022-10-02,40.0,Uniqlo,Clothing_Brand
2022-10-09,35.0,Uniqlo,Clothing_Brand
2022-10-16,40.0,Uniqlo,Clothing_Brand
2022-10-23,35.0,Uniqlo,Clothing_Brand
2022-10-30,30.0,Uniqlo,Clothing_Brand
2022-11-06,35.0,Uniqlo,Clothing_Brand
2022-11-13,45.0,Uniqlo,Clothing_Brand
2022-11-20,70.0,Uniqlo,Clothing_Brand
2022-11-27,45.0,Uniqlo,Clothing_Brand
2022-12-04,35.0,Uniqlo,Clothing_Brand
2022-12-11,45.0,Uniqlo,Clothing_Brand
2022-12-18,45.0,Uniqlo,Clothing_Brand
2022-12-25,45.0,Uniqlo,Clothing_Brand
2023-01-01,30.0,Uniqlo,Clothing_Brand
2023-01-08,30.0,Uniqlo,Clothing_Brand
2023-01-15,30.0,Uniqlo,Clothing_Brand
2023-01-22,30.0,Uniqlo,Clothing_Brand
2023-01-29,30.0,Uniqlo,Clothing_Brand
2023-02-05,25.0,Uniqlo,Clothing_Brand
2023-02-12,25.0,Uniqlo,Clothing_Brand
2023-02-19,30.0,Uniqlo,Clothing_Brand
2023-02-26,25.0,Uniqlo,Clothing_Brand
2023-03-05,30.0,Uniqlo,Clothing_Brand
2023-03-12,30.0,Uniqlo,Clothing_Brand
2023-03-19,30.0,Uniqlo,Clothing_Brand
2023-03-26,30.0,Uniqlo,Clothing_Brand
2023-04-02,35.0,Uniqlo,Clothing_Brand
2023-04-09,35.0,Uniqlo,Clothing_Brand
2023-04-16,30.0,Uniqlo,Clothing_Brand
2023-04-23,30.0,Uniqlo,Clothing_Brand
2023-04-30,30.0,Uniqlo,Clothing_Brand
2023-05-07,30.0,Uniqlo,Clothing_Brand
2023-05-14,30.0,Uniqlo,Clothing_Brand
2023-05-21,35.0,Uniqlo,Clothing_Brand
2023-05-28,35.0,Uniqlo,Clothing_Brand
2023-06-04,30.0,Uniqlo,Clothing_Brand
2023-06-11,35.0,Uniqlo,Clothing_Brand
2023-06-18,30.0,Uniqlo,Clothing_Brand
2023-06-25,30.0,Uniqlo,Clothing_Brand
2023-07-02,35.0,Uniqlo,Clothing_Brand
2023-07-09,30.0,Uniqlo,Clothing_Brand
2023-07-16,30.0,Uniqlo,Clothing_Brand
2023-07-23,35.0,Uniqlo,Clothing_Brand
2023-07-30,30.0,Uniqlo,Clothing_Brand
2023-08-06,35.0,Uniqlo,Clothing_Brand
2023-08-13,30.0,Uniqlo,Clothing_Brand
2023-08-20,45.0,Uniqlo,Clothing_Brand
2023-08-27,40.0,Uniqlo,Clothing_Brand
2023-09-03,50.0,Uniqlo,Clothing_Brand
2023-09-10,40.0,Uniqlo,Clothing_Brand
2023-09-17,40.0,Uniqlo,Clothing_Brand
2023-09-24,45.0,Uniqlo,Clothing_Brand
2023-10-01,40.0,Uniqlo,Clothing_Brand
2023-10-08,40.0,Uniqlo,Clothing_Brand
2023-10-15,40.0,Uniqlo,Clothing_Brand
2023-10-22,40.0,Uniqlo,Clothing_Brand
2023-10-29,45.0,Uniqlo,Clothing_Brand
2023-11-05,50.0,Uniqlo,Clothing_Brand
2023-11-12,50.0,Uniqlo,Clothing_Brand
2023-11-19,80.0,Uniqlo,Clothing_Brand
2023-11-26,65.0,Uniqlo,Clothing_Brand
2023-12-03,45.0,Uniqlo,Clothing_Brand
2023-12-10,45.0,Uniqlo,Clothing_Brand
2023-12-17,45.0,Uniqlo,Clothing_Brand
2023-12-24,45.0,Uniqlo,Clothing_Brand
2023-12-31,40.0,Uniqlo,Clothing_Brand
2024-01-07,40.0,Uniqlo,Clothing_Brand
2024-01-14,40.0,Uniqlo,Clothing_Brand
2024-01-21,35.0,Uniqlo,Clothing_Brand
2024-01-28,30.0,Uniqlo,Clothing_Brand
2024-02-04,30.0,Uniqlo,Clothing_Brand
2024-02-11,30.0,Uniqlo,Clothing_Brand
2024-02-18,35.0,Uniqlo,Clothing_Brand
2024-02-25,35.0,Uniqlo,Clothing_Brand
2024-03-03,35.0,Uniqlo,Clothing_Brand
2024-03-10,35.0,Uniqlo,Clothing_Brand
2024-03-17,35.0,Uniqlo,Clothing_Brand
2024-03-24,35.0,Uniqlo,Clothing_Brand
2024-03-31,40.0,Uniqlo,Clothing_Brand
2024-04-07,35.0,Uniqlo,Clothing_Brand
2024-04-14,40.0,Uniqlo,Clothing_Brand
2024-04-21,40.0,Uniqlo,Clothing_Brand
2024-04-28,40.0,Uniqlo,Clothing_Brand
2024-05-05,45.0,Uniqlo,Clothing_Brand
2024-05-12,40.0,Uniqlo,Clothing_Brand
2024-05-19,45.0,Uniqlo,Clothing_Brand
2024-05-26,45.0,Uniqlo,Clothing_Brand
2024-06-02,40.0,Uniqlo,Clothing_Brand
2024-06-09,40.0,Uniqlo,Clothing_Brand
2024-06-16,40.0,Uniqlo,Clothing_Brand
2024-06-23,45.0,Uniqlo,Clothing_Brand
2024-06-30,45.0,Uniqlo,Clothing_Brand
2024-07-07,40.0,Uniqlo,Clothing_Brand
2024-07-14,40.0,Uniqlo,Clothing_Brand
2024-07-21,40.0,Uniqlo,Clothing_Brand
2024-07-28,45.0,Uniqlo,Clothing_Brand
2024-08-04,40.0,Uniqlo,Clothing_Brand
2024-08-11,45.0,Uniqlo,Clothing_Brand
2024-08-18,50.0,Uniqlo,Clothing_Brand
2024-08-25,45.0,Uniqlo,Clothing_Brand
2024-09-01,50.0,Uniqlo,Clothing_Brand
2024-09-08,50.0,Uniqlo,Clothing_Brand
2024-09-15,50.0,Uniqlo,Clothing_Brand
2024-09-22,50.0,Uniqlo,Clothing_Brand
2024-09-29,50.0,Uniqlo,Clothing_Brand
2024-10-06,50.0,Uniqlo,Clothing_Brand
2024-10-13,55.00000000000001,Uniqlo,Clothing_Brand
2024-10-20,55.00000000000001,Uniqlo,Clothing_Brand
2024-10-27,50.0,Uniqlo,Clothing_Brand
2024-11-03,45.0,Uniqlo,Clothing_Brand
2024-11-10,55.00000000000001,Uniqlo,Clothing_Brand
2024-11-17,60.0,Uniqlo,Clothing_Brand
2024-11-24,100.0,Uniqlo,Clothing_Brand
2024-12-01,80.0,Uniqlo,Clothing_Brand
2024-12-08,60.0,Uniqlo,Clothing_Brand
2024-12-15,60.0,Uniqlo,Clothing_Brand
2024-12-22,65.0,Uniqlo,Clothing_Brand
2024-12-29,55.00000000000001,Uniqlo,Clothing_Brand
2025-01-05,50.0,Uniqlo,Clothing_Brand
2025-01-12,50.0,Uniqlo,Clothing_Brand
2025-01-19,45.0,Uniqlo,Clothing_Brand
2025-01-26,40.0,Uniqlo,Clothing_Brand
2025-02-02,40.0,Uniqlo,Clothing_Brand
2025-02-09,45.0,Uniqlo,Clothing_Brand
2025-02-16,45.0,Uniqlo,Clothing_Brand
2020-02-16,0.0,Abercrombie & Fitch,Clothing_Brand
2020-02-23,0.0,Abercrombie & Fitch,Clothing_Brand
2020-03-01,0.0,Abercrombie & Fitch,Clothing_Brand
2020-03-08,0.0,Abercrombie & Fitch,Clothing_Brand
2020-03-15,0.0,Abercrombie & Fitch,Clothing_Brand
2020-03-22,0.0,Abercrombie & Fitch,Clothing_Brand
2020-03-29,0.0,Abercrombie & Fitch,Clothing_Brand
2020-04-05,0.0,Abercrombie & Fitch,Clothing_Brand
2020-04-12,0.0,Abercrombie & Fitch,Clothing_Brand
2020-04-19,0.0,Abercrombie & Fitch,Clothing_Brand
2020-04-26,0.0,Abercrombie & Fitch,Clothing_Brand
2020-05-03,0.0,Abercrombie & Fitch,Clothing_Brand
2020-05-10,0.0,Abercrombie & Fitch,Clothing_Brand
2020-05-17,0.0,Abercrombie & Fitch,Clothing_Brand
2020-05-24,0.0,Abercrombie & Fitch,Clothing_Brand
2020-05-31,0.0,Abercrombie & Fitch,Clothing_Brand
2020-06-07,0.0,Abercrombie & Fitch,Clothing_Brand
2020-06-14,0.0,Abercrombie & Fitch,Clothing_Brand
2020-06-21,0.0,Abercrombie & Fitch,Clothing_Brand
2020-06-28,0.0,Abercrombie & Fitch,Clothing_Brand
2020-07-05,0.0,Abercrombie & Fitch,Clothing_Brand
2020-07-12,0.0,Abercrombie & Fitch,Clothing_Brand
2020-07-19,0.0,Abercrombie & Fitch,Clothing_Brand
2020-07-26,0.0,Abercrombie & Fitch,Clothing_Brand
2020-08-02,0.0,Abercrombie & Fitch,Clothing_Brand
2020-08-09,0.0,Abercrombie & Fitch,Clothing_Brand
2020-08-16,0.0,Abercrombie & Fitch,Clothing_Brand
2020-08-23,0.0,Abercrombie & Fitch,Clothing_Brand
2020-08-30,0.0,Abercrombie & Fitch,Clothing_Brand
2020-09-06,0.0,Abercrombie & Fitch,Clothing_Brand
2020-09-13,0.0,Abercrombie & Fitch,Clothing_Brand
2020-09-20,0.0,Abercrombie & Fitch,Clothing_Brand
2020-09-27,0.0,Abercrombie & Fitch,Clothing_Brand
2020-10-04,0.0,Abercrombie & Fitch,Clothing_Brand
2020-10-11,0.0,Abercrombie & Fitch,Clothing_Brand
2020-10-18,0.0,Abercrombie & Fitch,Clothing_Brand
2020-10-25,0.0,Abercrombie & Fitch,Clothing_Brand
2020-11-01,0.0,Abercrombie & Fitch,Clothing_Brand
2020-11-08,0.0,Abercrombie & Fitch,Clothing_Brand
2020-11-15,0.0,Abercrombie & Fitch,Clothing_Brand
2020-11-22,0.0,Abercrombie & Fitch,Clothing_Brand
2020-11-29,0.0,Abercrombie & Fitch,Clothing_Brand
2020-12-06,0.0,Abercrombie & Fitch,Clothing_Brand
2020-12-13,0.0,Abercrombie & Fitch,Clothing_Brand
2020-12-20,0.0,Abercrombie & Fitch,Clothing_Brand
2020-12-27,0.0,Abercrombie & Fitch,Clothing_Brand
2021-01-03,0.0,Abercrombie & Fitch,Clothing_Brand
2021-01-10,0.0,Abercrombie & Fitch,Clothing_Brand
2021-01-17,0.0,Abercrombie & Fitch,Clothing_Brand
2021-01-24,0.0,Abercrombie & Fitch,Clothing_Brand
2021-01-31,0.0,Abercrombie & Fitch,Clothing_Brand
2021-02-07,0.0,Abercrombie & Fitch,Clothing_Brand
2021-02-14,0.0,Abercrombie & Fitch,Clothing_Brand
2021-02-21,0.0,Abercrombie & Fitch,Clothing_Brand
2021-02-28,0.0,Abercrombie & Fitch,Clothing_Brand
2021-03-07,0.0,Abercrombie & Fitch,Clothing_Brand
2021-03-14,0.0,Abercrombie & Fitch,Clothing_Brand
2021-03-21,0.0,Abercrombie & Fitch,Clothing_Brand
2021-03-28,0.0,Abercrombie & Fitch,Clothing_Brand
2021-04-04,0.0,Abercrombie & Fitch,Clothing_Brand
2021-04-11,0.0,Abercrombie & Fitch,Clothing_Brand
2021-04-18,0.0,Abercrombie & Fitch,Clothing_Brand
2021-04-25,0.0,Abercrombie & Fitch,Clothing_Brand
2021-05-02,0.0,Abercrombie & Fitch,Clothing_Brand
2021-05-09,0.0,Abercrombie & Fitch,Clothing_Brand
2021-05-16,0.0,Abercrombie & Fitch,Clothing_Brand
2021-05-23,0.0,Abercrombie & Fitch,Clothing_Brand
2021-05-30,0.0,Abercrombie & Fitch,Clothing_Brand
2021-06-06,0.0,Abercrombie & Fitch,Clothing_Brand
2021-06-13,0.0,Abercrombie & Fitch,Clothing_Brand
2021-06-20,0.0,Abercrombie & Fitch,Clothing_Brand
2021-06-27,0.0,Abercrombie & Fitch,Clothing_Brand
2021-07-04,0.0,Abercrombie & Fitch,Clothing_Brand
2021-07-11,0.0,Abercrombie & Fitch,Clothing_Brand
2021-07-18,0.0,Abercrombie & Fitch,Clothing_Brand
2021-07-25,0.0,Abercrombie & Fitch,Clothing_Brand
2021-08-01,0.0,Abercrombie & Fitch,Clothing_Brand
2021-08-08,0.0,Abercrombie & Fitch,Clothing_Brand
